workflow,paper_id,field,gold,pred,match,match_reason
w10_guideline_fewshot_gemma3_12b,KDD Wind Power,graph_node_count_max,134,134,yes,exact
w10_guideline_fewshot_gemma3_12b,KDD Wind Power,node_unit,nodes,nodes,yes,exact
w10_guideline_fewshot_gemma3_12b,KDD Wind Power,graph_node_count_status,found,found,yes,exact
w10_guideline_fewshot_gemma3_12b,KDD Wind Power,coding_status,partial,complete,no,mismatch
w10_guideline_fewshot_gemma3_12b,KDD Wind Power,confidence,medium,high,no,mismatch
w10_guideline_fewshot_gemma3_12b,ASTGCRN,year,2023,2023,yes,exact
w10_guideline_fewshot_gemma3_12b,ASTGCRN,venue_type,preprint,preprint,yes,exact
w10_guideline_fewshot_gemma3_12b,ASTGCRN,domain_class,traffic,traffic,yes,exact
w10_guideline_fewshot_gemma3_12b,ASTGCRN,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w10_guideline_fewshot_gemma3_12b,ASTGCRN,target_class,traffic_flow,traffic_speed,no,mismatch
w10_guideline_fewshot_gemma3_12b,ASTGCRN,dataset_family,pemsd3|pemsd4|pemsd7|pemsd8,pemsd3|pemsd4|pemsd7|pemsd8,yes,exact_set
w10_guideline_fewshot_gemma3_12b,ASTGCRN,has_public_code,not_reported,not_reported,yes,exact
w10_guideline_fewshot_gemma3_12b,ASTGCRN,has_public_dataset,yes,yes,yes,exact
w10_guideline_fewshot_gemma3_12b,ASTGCRN,horizon_type,dataset_specific,sequence,no,mismatch
w10_guideline_fewshot_gemma3_12b,ASTGCRN,horizon_min_value,12,12,yes,exact
w10_guideline_fewshot_gemma3_12b,ASTGCRN,horizon_max_value,12,12,yes,exact
w10_guideline_fewshot_gemma3_12b,ASTGCRN,horizon_unit,steps,steps,yes,exact
w10_guideline_fewshot_gemma3_12b,ASTGCRN,frequency_value,dataset_specific,5,no,mismatch
w10_guideline_fewshot_gemma3_12b,ASTGCRN,frequency_unit,mixed,minutes,no,mismatch
w10_guideline_fewshot_gemma3_12b,ASTGCRN,graph_node_count_min,53,358,no,mismatch
w10_guideline_fewshot_gemma3_12b,ASTGCRN,graph_node_count_max,883,883,yes,exact
w10_guideline_fewshot_gemma3_12b,ASTGCRN,node_unit,sensors,sensors,yes,exact
w10_guideline_fewshot_gemma3_12b,ASTGCRN,graph_node_count_status,found,partial,no,mismatch
w10_guideline_fewshot_gemma3_12b,ASTGCRN,coding_status,partial,complete,no,mismatch
w10_guideline_fewshot_gemma3_12b,ASTGCRN,confidence,medium,high,no,mismatch
w10_guideline_fewshot_gemma3_12b,STG-NRDE,year,2023,2023,yes,exact
w10_guideline_fewshot_gemma3_12b,STG-NRDE,venue_type,preprint,preprint,yes,exact
w10_guideline_fewshot_gemma3_12b,STG-NRDE,domain_class,traffic,traffic,yes,exact
w10_guideline_fewshot_gemma3_12b,STG-NRDE,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w10_guideline_fewshot_gemma3_12b,STG-NRDE,target_class,traffic_flow,traffic_speed,no,mismatch
w10_guideline_fewshot_gemma3_12b,STG-NRDE,dataset_family,pemsd3|pemsd4|pemsd7|pemsd8,pemsd3|pemsd4|pemsd7|pemsd8,yes,exact_set
w10_guideline_fewshot_gemma3_12b,STG-NRDE,has_public_code,yes,yes,yes,exact
w10_guideline_fewshot_gemma3_12b,STG-NRDE,has_public_dataset,yes,yes,yes,exact
w10_guideline_fewshot_gemma3_12b,STG-NRDE,horizon_type,sequence,multi_horizon,no,mismatch
w10_guideline_fewshot_gemma3_12b,STG-NRDE,horizon_min_value,12,12,yes,exact
w10_guideline_fewshot_gemma3_12b,STG-NRDE,horizon_max_value,12,12,yes,exact
w10_guideline_fewshot_gemma3_12b,STG-NRDE,horizon_unit,steps,steps,yes,exact
w10_guideline_fewshot_gemma3_12b,STG-NRDE,frequency_value,5,5,yes,exact
w10_guideline_fewshot_gemma3_12b,STG-NRDE,frequency_unit,minutes,minutes,yes,exact
w10_guideline_fewshot_gemma3_12b,STG-NRDE,graph_node_count_min,170,358,no,mismatch
w10_guideline_fewshot_gemma3_12b,STG-NRDE,graph_node_count_max,883,1026,no,mismatch
w10_guideline_fewshot_gemma3_12b,STG-NRDE,node_unit,sensors,nodes,no,mismatch
w10_guideline_fewshot_gemma3_12b,STG-NRDE,graph_node_count_status,found,partial,no,mismatch
w10_guideline_fewshot_gemma3_12b,STG-NRDE,coding_status,complete,complete,yes,exact
w10_guideline_fewshot_gemma3_12b,STG-NRDE,confidence,medium,high,no,mismatch
w10_guideline_fewshot_gemma3_12b,All Connected,year,2023,2023,yes,exact
w10_guideline_fewshot_gemma3_12b,All Connected,venue_type,preprint,preprint,yes,exact
w10_guideline_fewshot_gemma3_12b,All Connected,domain_class,multivariate_timeseries,traffic,no,mismatch
w10_guideline_fewshot_gemma3_12b,All Connected,task_class,multivariate_timeseries_forecasting,benchmark_evaluation,no,mismatch
w10_guideline_fewshot_gemma3_12b,All Connected,target_class,multiple_targets,traffic_speed_and_flow,no,mismatch
w10_guideline_fewshot_gemma3_12b,All Connected,dataset_family,not_reported,traffic,no,set_mismatch
w10_guideline_fewshot_gemma3_12b,All Connected,has_public_code,not_reported,not_reported,yes,exact
w10_guideline_fewshot_gemma3_12b,All Connected,has_public_dataset,no,yes,no,mismatch
w10_guideline_fewshot_gemma3_12b,All Connected,horizon_type,single_horizon,multi_horizon,no,mismatch
w10_guideline_fewshot_gemma3_12b,All Connected,horizon_min_value,6,1,no,mismatch
w10_guideline_fewshot_gemma3_12b,All Connected,horizon_max_value,6,6,yes,exact
w10_guideline_fewshot_gemma3_12b,All Connected,horizon_unit,steps,steps,yes,exact
w10_guideline_fewshot_gemma3_12b,All Connected,frequency_value,10,10,yes,exact
w10_guideline_fewshot_gemma3_12b,All Connected,frequency_unit,minutes,minutes,yes,exact
w10_guideline_fewshot_gemma3_12b,All Connected,graph_node_count_min,14,14,yes,exact
w10_guideline_fewshot_gemma3_12b,All Connected,graph_node_count_max,14,not_reported,no,mismatch
w10_guideline_fewshot_gemma3_12b,All Connected,node_unit,stations,stations,yes,exact
w10_guideline_fewshot_gemma3_12b,All Connected,graph_node_count_status,found,found,yes,exact
w10_guideline_fewshot_gemma3_12b,All Connected,coding_status,partial,complete,no,mismatch
w10_guideline_fewshot_gemma3_12b,All Connected,confidence,medium,high,no,mismatch
w10_guideline_fewshot_gemma3_12b,ST-GCRN Air Quality,year,2025,2023,no,mismatch
w10_guideline_fewshot_gemma3_12b,ST-GCRN Air Quality,venue_type,preprint,preprint,yes,exact
w10_guideline_fewshot_gemma3_12b,ST-GCRN Air Quality,domain_class,air_quality,air_quality,yes,exact
w10_guideline_fewshot_gemma3_12b,ST-GCRN Air Quality,task_class,air_quality_forecasting,air_quality_forecasting,yes,exact
w10_guideline_fewshot_gemma3_12b,ST-GCRN Air Quality,target_class,aqi,aqi,yes,exact
w10_guideline_fewshot_gemma3_12b,ST-GCRN Air Quality,dataset_family,not_reported,not_reported,yes,exact_set
w10_guideline_fewshot_gemma3_12b,ST-GCRN Air Quality,has_public_code,no,not_reported,no,mismatch
w10_guideline_fewshot_gemma3_12b,ST-GCRN Air Quality,has_public_dataset,no,yes,no,mismatch
w10_guideline_fewshot_gemma3_12b,ST-GCRN Air Quality,horizon_type,multi_horizon,single_horizon,no,mismatch
w10_guideline_fewshot_gemma3_12b,ST-GCRN Air Quality,horizon_min_value,1,12,no,mismatch
w10_guideline_fewshot_gemma3_12b,ST-GCRN Air Quality,horizon_max_value,12,12,yes,exact
w10_guideline_fewshot_gemma3_12b,ST-GCRN Air Quality,horizon_unit,hours,hours,yes,exact
w10_guideline_fewshot_gemma3_12b,ST-GCRN Air Quality,frequency_value,1,not_reported,no,mismatch
w10_guideline_fewshot_gemma3_12b,ST-GCRN Air Quality,frequency_unit,hours,not_reported,no,mismatch
w10_guideline_fewshot_gemma3_12b,ST-GCRN Air Quality,graph_node_count_min,1024,25,no,mismatch
w10_guideline_fewshot_gemma3_12b,ST-GCRN Air Quality,graph_node_count_max,1024,37,no,mismatch
w10_guideline_fewshot_gemma3_12b,ST-GCRN Air Quality,node_unit,stations,stations,yes,exact
w10_guideline_fewshot_gemma3_12b,ST-GCRN Air Quality,graph_node_count_status,partial,found,no,mismatch
w10_guideline_fewshot_gemma3_12b,ST-GCRN Air Quality,coding_status,partial,complete,no,mismatch
w10_guideline_fewshot_gemma3_12b,ST-GCRN Air Quality,confidence,medium,high,no,mismatch
w10_guideline_fewshot_gemma3_12b,GRAM-ODE,year,2023,2023,yes,exact
w10_guideline_fewshot_gemma3_12b,GRAM-ODE,venue_type,journal,journal,yes,exact
w10_guideline_fewshot_gemma3_12b,GRAM-ODE,domain_class,traffic,traffic,yes,exact
w10_guideline_fewshot_gemma3_12b,GRAM-ODE,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w10_guideline_fewshot_gemma3_12b,GRAM-ODE,target_class,multiple_targets,traffic_speed_and_flow,no,mismatch
w10_guideline_fewshot_gemma3_12b,GRAM-ODE,dataset_family,metr_la|pems_bay|pemsd3|pemsd4|pemsd7|pemsd8,metr_la|pems_bay|pemsd3|pemsd4|pemsd7|pemsd8,yes,exact_set
w10_guideline_fewshot_gemma3_12b,GRAM-ODE,has_public_code,yes,yes,yes,exact
w10_guideline_fewshot_gemma3_12b,GRAM-ODE,has_public_dataset,yes,yes,yes,exact
w10_guideline_fewshot_gemma3_12b,GRAM-ODE,horizon_type,sequence,single_horizon,no,mismatch
w10_guideline_fewshot_gemma3_12b,GRAM-ODE,horizon_min_value,12,1,no,mismatch
w10_guideline_fewshot_gemma3_12b,GRAM-ODE,horizon_max_value,12,1,no,mismatch
w10_guideline_fewshot_gemma3_12b,GRAM-ODE,horizon_unit,steps,hours,no,mismatch
w10_guideline_fewshot_gemma3_12b,GRAM-ODE,frequency_value,5,5,yes,exact
w10_guideline_fewshot_gemma3_12b,GRAM-ODE,frequency_unit,minutes,minutes,yes,exact
w10_guideline_fewshot_gemma3_12b,GRAM-ODE,graph_node_count_min,170,207,no,mismatch
w10_guideline_fewshot_gemma3_12b,GRAM-ODE,graph_node_count_max,883,325,no,mismatch
w10_guideline_fewshot_gemma3_12b,GRAM-ODE,node_unit,sensors,sensors,yes,exact
w10_guideline_fewshot_gemma3_12b,GRAM-ODE,graph_node_count_status,found,found,yes,exact
w10_guideline_fewshot_gemma3_12b,GRAM-ODE,coding_status,complete,complete,yes,exact
w10_guideline_fewshot_gemma3_12b,GRAM-ODE,confidence,high,high,yes,exact
w10_guideline_fewshot_gemma3_12b,LargeST,year,2023,2023,yes,exact
w10_guideline_fewshot_gemma3_12b,LargeST,venue_type,conference,preprint,no,mismatch
w10_guideline_fewshot_gemma3_12b,LargeST,domain_class,traffic,traffic,yes,exact
w10_guideline_fewshot_gemma3_12b,LargeST,task_class,benchmark_evaluation,traffic_forecasting,no,mismatch
w10_guideline_fewshot_gemma3_12b,LargeST,target_class,traffic_flow,traffic_speed,no,mismatch
w10_guideline_fewshot_gemma3_12b,LargeST,dataset_family,largest|california_pems,metr_la|pems_bay|pemsd7,no,set_mismatch
w10_guideline_fewshot_gemma3_12b,LargeST,has_public_code,yes,yes,yes,exact
w10_guideline_fewshot_gemma3_12b,LargeST,has_public_dataset,yes,yes,yes,exact
w10_guideline_fewshot_gemma3_12b,LargeST,horizon_type,sequence,sequence,yes,exact
w10_guideline_fewshot_gemma3_12b,LargeST,horizon_min_value,12,12,yes,exact
w10_guideline_fewshot_gemma3_12b,LargeST,horizon_max_value,12,96,no,mismatch
w10_guideline_fewshot_gemma3_12b,LargeST,horizon_unit,steps,steps,yes,exact
w10_guideline_fewshot_gemma3_12b,LargeST,frequency_value,5,5,yes,exact
w10_guideline_fewshot_gemma3_12b,LargeST,frequency_unit,minutes,minutes,yes,exact
w10_guideline_fewshot_gemma3_12b,LargeST,graph_node_count_min,716,207,no,mismatch
w10_guideline_fewshot_gemma3_12b,LargeST,graph_node_count_max,8600,8600,yes,exact
w10_guideline_fewshot_gemma3_12b,LargeST,node_unit,sensors,sensors,yes,exact
w10_guideline_fewshot_gemma3_12b,LargeST,graph_node_count_status,found,partial,no,mismatch
w10_guideline_fewshot_gemma3_12b,LargeST,coding_status,complete,complete,yes,exact
w10_guideline_fewshot_gemma3_12b,LargeST,confidence,high,high,yes,exact
w10_guideline_fewshot_gemma3_12b,STG4Traffic,year,2024,2023,no,mismatch
w10_guideline_fewshot_gemma3_12b,STG4Traffic,venue_type,preprint,preprint,yes,exact
w10_guideline_fewshot_gemma3_12b,STG4Traffic,domain_class,traffic,traffic,yes,exact
w10_guideline_fewshot_gemma3_12b,STG4Traffic,task_class,benchmark_evaluation,benchmark_evaluation,yes,exact
w10_guideline_fewshot_gemma3_12b,STG4Traffic,target_class,traffic_speed_and_flow,traffic_speed_and_flow,yes,exact
w10_guideline_fewshot_gemma3_12b,STG4Traffic,dataset_family,metr_la|pems_bay|pemsd4|pemsd8,metr_la|pems_bay|pemsd4|pemsd8,yes,exact_set
w10_guideline_fewshot_gemma3_12b,STG4Traffic,has_public_code,yes,yes,yes,exact
w10_guideline_fewshot_gemma3_12b,STG4Traffic,has_public_dataset,yes,yes,yes,exact
w10_guideline_fewshot_gemma3_12b,STG4Traffic,horizon_type,multi_horizon,multi_horizon,yes,exact
w10_guideline_fewshot_gemma3_12b,STG4Traffic,horizon_min_value,15,15,yes,exact
w10_guideline_fewshot_gemma3_12b,STG4Traffic,horizon_max_value,60,60,yes,exact
w10_guideline_fewshot_gemma3_12b,STG4Traffic,horizon_unit,minutes,minutes,yes,exact
w10_guideline_fewshot_gemma3_12b,STG4Traffic,frequency_value,5,5,yes,exact
w10_guideline_fewshot_gemma3_12b,STG4Traffic,frequency_unit,minutes,minutes,yes,exact
w10_guideline_fewshot_gemma3_12b,STG4Traffic,graph_node_count_min,170,207,no,mismatch
w10_guideline_fewshot_gemma3_12b,STG4Traffic,graph_node_count_max,325,325,yes,exact
w10_guideline_fewshot_gemma3_12b,STG4Traffic,node_unit,sensors,sensors,yes,exact
w10_guideline_fewshot_gemma3_12b,STG4Traffic,graph_node_count_status,found,found,yes,exact
w10_guideline_fewshot_gemma3_12b,STG4Traffic,coding_status,complete,complete,yes,exact
w10_guideline_fewshot_gemma3_12b,STG4Traffic,confidence,high,high,yes,exact
w10_guideline_fewshot_gemma3_12b,STAEformer,year,2023,2023,yes,exact
w10_guideline_fewshot_gemma3_12b,STAEformer,venue_type,conference,conference,yes,exact
w10_guideline_fewshot_gemma3_12b,STAEformer,domain_class,traffic,traffic,yes,exact
w10_guideline_fewshot_gemma3_12b,STAEformer,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w10_guideline_fewshot_gemma3_12b,STAEformer,target_class,traffic_flow,traffic_speed,no,mismatch
w10_guideline_fewshot_gemma3_12b,STAEformer,dataset_family,metr_la|pems_bay|pemsd3|pemsd4|pemsd7|pemsd8,metr_la|pems_bay|pemsd3|pemsd4|pemsd7|pemsd8,yes,exact_set
w10_guideline_fewshot_gemma3_12b,STAEformer,has_public_code,yes,yes,yes,exact
w10_guideline_fewshot_gemma3_12b,STAEformer,has_public_dataset,yes,yes,yes,exact
w10_guideline_fewshot_gemma3_12b,STAEformer,horizon_type,multi_horizon,multi_horizon,yes,exact
w10_guideline_fewshot_gemma3_12b,STAEformer,horizon_min_value,3,3,yes,exact
w10_guideline_fewshot_gemma3_12b,STAEformer,horizon_max_value,12,12,yes,exact
w10_guideline_fewshot_gemma3_12b,STAEformer,horizon_unit,steps,minutes,no,mismatch
w10_guideline_fewshot_gemma3_12b,STAEformer,frequency_value,5,5,yes,exact
w10_guideline_fewshot_gemma3_12b,STAEformer,frequency_unit,minutes,minutes,yes,exact
w10_guideline_fewshot_gemma3_12b,STAEformer,graph_node_count_min,170,207,no,mismatch
w10_guideline_fewshot_gemma3_12b,STAEformer,graph_node_count_max,883,883,yes,exact
w10_guideline_fewshot_gemma3_12b,STAEformer,node_unit,sensors,sensors,yes,exact
w10_guideline_fewshot_gemma3_12b,STAEformer,graph_node_count_status,found,partial,no,mismatch
w10_guideline_fewshot_gemma3_12b,STAEformer,coding_status,complete,complete,yes,exact
w10_guideline_fewshot_gemma3_12b,STAEformer,confidence,high,high,yes,exact
w10_guideline_fewshot_gemma3_12b,MSGNN,year,2023,2023,yes,exact
w10_guideline_fewshot_gemma3_12b,MSGNN,venue_type,preprint,preprint,yes,exact
w10_guideline_fewshot_gemma3_12b,MSGNN,domain_class,epidemiology,epidemiology,yes,exact
w10_guideline_fewshot_gemma3_12b,MSGNN,task_class,covid_forecasting,epidemic_forecasting,no,mismatch
w10_guideline_fewshot_gemma3_12b,MSGNN,target_class,covid_cases,covid_cases,yes,exact
w10_guideline_fewshot_gemma3_12b,MSGNN,dataset_family,us_county_state_covid19,not_reported,no,set_mismatch
w10_guideline_fewshot_gemma3_12b,MSGNN,has_public_code,not_reported,no,no,mismatch
w10_guideline_fewshot_gemma3_12b,MSGNN,has_public_dataset,yes,yes,yes,exact
w10_guideline_fewshot_gemma3_12b,MSGNN,horizon_type,multi_horizon,multi_horizon,yes,exact
w10_guideline_fewshot_gemma3_12b,MSGNN,horizon_min_value,1,1,yes,exact
w10_guideline_fewshot_gemma3_12b,MSGNN,horizon_max_value,3,3,yes,exact
w10_guideline_fewshot_gemma3_12b,MSGNN,horizon_unit,weeks,weeks,yes,exact
w10_guideline_fewshot_gemma3_12b,MSGNN,frequency_value,1,1,yes,exact
w10_guideline_fewshot_gemma3_12b,MSGNN,frequency_unit,days,days,yes,exact
w10_guideline_fewshot_gemma3_12b,MSGNN,graph_node_count_min,not_reported,3000,no,mismatch
w10_guideline_fewshot_gemma3_12b,MSGNN,graph_node_count_max,not_reported,14000,no,mismatch
w10_guideline_fewshot_gemma3_12b,MSGNN,node_unit,counties,counties,yes,exact
w10_guideline_fewshot_gemma3_12b,MSGNN,graph_node_count_status,partial,partial,yes,exact
w10_guideline_fewshot_gemma3_12b,MSGNN,coding_status,partial,complete,no,mismatch
w10_guideline_fewshot_gemma3_12b,MSGNN,confidence,medium,high,no,mismatch
w10_guideline_fewshot_gemma3_12b,ASeer,year,2024,2024,yes,exact
w10_guideline_fewshot_gemma3_12b,ASeer,venue_type,conference,conference,yes,exact
w10_guideline_fewshot_gemma3_12b,ASeer,domain_class,traffic,traffic,yes,exact
w10_guideline_fewshot_gemma3_12b,ASeer,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w10_guideline_fewshot_gemma3_12b,ASeer,target_class,traffic_flow,traffic_speed_and_flow,no,mismatch
w10_guideline_fewshot_gemma3_12b,ASeer,dataset_family,zhuzhou|baoding,dataset_specific,no,set_mismatch
w10_guideline_fewshot_gemma3_12b,ASeer,has_public_code,yes,yes,yes,exact
w10_guideline_fewshot_gemma3_12b,ASeer,has_public_dataset,no,no,yes,exact
w10_guideline_fewshot_gemma3_12b,ASeer,horizon_type,single_horizon,sequence,no,mismatch
w10_guideline_fewshot_gemma3_12b,ASeer,horizon_min_value,60,not_reported,no,mismatch
w10_guideline_fewshot_gemma3_12b,ASeer,horizon_max_value,60,not_reported,no,mismatch
w10_guideline_fewshot_gemma3_12b,ASeer,horizon_unit,minutes,not_reported,no,mismatch
w10_guideline_fewshot_gemma3_12b,ASeer,frequency_value,dataset_specific,1,no,mismatch
w10_guideline_fewshot_gemma3_12b,ASeer,frequency_unit,dataset_specific,hours,no,mismatch
w10_guideline_fewshot_gemma3_12b,ASeer,graph_node_count_min,264,264,yes,exact
w10_guideline_fewshot_gemma3_12b,ASeer,graph_node_count_max,620,620,yes,exact
w10_guideline_fewshot_gemma3_12b,ASeer,node_unit,sensors,sensors,yes,exact
w10_guideline_fewshot_gemma3_12b,ASeer,graph_node_count_status,found,partial,no,mismatch
w10_guideline_fewshot_gemma3_12b,ASeer,coding_status,partial,complete,no,mismatch
w10_guideline_fewshot_gemma3_12b,ASeer,confidence,medium,high,no,mismatch
w10_guideline_fewshot_gemma3_12b,DHSL,year,2023,2023,yes,exact
w10_guideline_fewshot_gemma3_12b,DHSL,venue_type,preprint,preprint,yes,exact
w10_guideline_fewshot_gemma3_12b,DHSL,domain_class,traffic,traffic,yes,exact
w10_guideline_fewshot_gemma3_12b,DHSL,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w10_guideline_fewshot_gemma3_12b,DHSL,target_class,traffic_flow,traffic_flow,yes,exact
w10_guideline_fewshot_gemma3_12b,DHSL,dataset_family,pemsd3|pemsd4|pemsd7|pemsd8,pems03|pems04|pems07|pems08,yes,alias_set
w10_guideline_fewshot_gemma3_12b,DHSL,has_public_code,not_reported,not_reported,yes,exact
w10_guideline_fewshot_gemma3_12b,DHSL,has_public_dataset,yes,yes,yes,exact
w10_guideline_fewshot_gemma3_12b,DHSL,horizon_type,sequence,single_horizon,no,mismatch
w10_guideline_fewshot_gemma3_12b,DHSL,horizon_min_value,12,12,yes,exact
w10_guideline_fewshot_gemma3_12b,DHSL,horizon_max_value,12,12,yes,exact
w10_guideline_fewshot_gemma3_12b,DHSL,horizon_unit,steps,steps,yes,exact
w10_guideline_fewshot_gemma3_12b,DHSL,frequency_value,5,5,yes,exact
w10_guideline_fewshot_gemma3_12b,DHSL,frequency_unit,minutes,minutes,yes,exact
w10_guideline_fewshot_gemma3_12b,DHSL,graph_node_count_min,170,170,yes,exact
w10_guideline_fewshot_gemma3_12b,DHSL,graph_node_count_max,883,307,no,mismatch
w10_guideline_fewshot_gemma3_12b,DHSL,node_unit,sensors,sensors,yes,exact
w10_guideline_fewshot_gemma3_12b,DHSL,graph_node_count_status,found,partial,no,mismatch
w10_guideline_fewshot_gemma3_12b,DHSL,coding_status,complete,complete,yes,exact
w10_guideline_fewshot_gemma3_12b,DHSL,confidence,medium,high,no,mismatch
w10_guideline_fewshot_gemma3_12b,STExplainer,year,2023,2023,yes,exact
w10_guideline_fewshot_gemma3_12b,STExplainer,venue_type,conference,conference,yes,exact
w10_guideline_fewshot_gemma3_12b,STExplainer,domain_class,traffic,traffic,yes,exact
w10_guideline_fewshot_gemma3_12b,STExplainer,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w10_guideline_fewshot_gemma3_12b,STExplainer,target_class,traffic_flow,traffic_speed,no,mismatch
w10_guideline_fewshot_gemma3_12b,STExplainer,dataset_family,pemsd4|pemsd7|pemsd8,pemsd4|pemsd7|pemsd8|nyt_covid,no,set_mismatch
w10_guideline_fewshot_gemma3_12b,STExplainer,has_public_code,yes,yes,yes,exact
w10_guideline_fewshot_gemma3_12b,STExplainer,has_public_dataset,yes,yes,yes,exact
w10_guideline_fewshot_gemma3_12b,STExplainer,horizon_type,sequence,sequence,yes,exact
w10_guideline_fewshot_gemma3_12b,STExplainer,horizon_min_value,12,12,yes,exact
w10_guideline_fewshot_gemma3_12b,STExplainer,horizon_max_value,12,30,no,mismatch
w10_guideline_fewshot_gemma3_12b,STExplainer,horizon_unit,steps,steps,yes,exact
w10_guideline_fewshot_gemma3_12b,STExplainer,frequency_value,5,5,yes,exact
w10_guideline_fewshot_gemma3_12b,STExplainer,frequency_unit,minutes,minutes,yes,exact
w10_guideline_fewshot_gemma3_12b,STExplainer,graph_node_count_min,170,170,yes,exact
w10_guideline_fewshot_gemma3_12b,STExplainer,graph_node_count_max,883,307,no,mismatch
w10_guideline_fewshot_gemma3_12b,STExplainer,node_unit,sensors,sensors,yes,exact
w10_guideline_fewshot_gemma3_12b,STExplainer,graph_node_count_status,found,partial,no,mismatch
w10_guideline_fewshot_gemma3_12b,STExplainer,coding_status,complete,complete,yes,exact
w10_guideline_fewshot_gemma3_12b,STExplainer,confidence,medium,high,no,mismatch
w10_guideline_fewshot_gemma3_12b,STGNPP,year,2023,2023,yes,exact
w10_guideline_fewshot_gemma3_12b,STGNPP,venue_type,preprint,preprint,yes,exact
w10_guideline_fewshot_gemma3_12b,STGNPP,domain_class,traffic,traffic,yes,exact
w10_guideline_fewshot_gemma3_12b,STGNPP,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w10_guideline_fewshot_gemma3_12b,STGNPP,target_class,multiple_targets,traffic_speed,no,mismatch
w10_guideline_fewshot_gemma3_12b,STGNPP,dataset_family,beijing|chengdu,not_reported,no,set_mismatch
w10_guideline_fewshot_gemma3_12b,STGNPP,has_public_code,not_reported,not_reported,yes,exact
w10_guideline_fewshot_gemma3_12b,STGNPP,has_public_dataset,no,yes,no,mismatch
w10_guideline_fewshot_gemma3_12b,STGNPP,horizon_type,dataset_specific,not_reported,no,mismatch
w10_guideline_fewshot_gemma3_12b,STGNPP,horizon_min_value,6,not_reported,no,mismatch
w10_guideline_fewshot_gemma3_12b,STGNPP,horizon_max_value,6,not_reported,no,mismatch
w10_guideline_fewshot_gemma3_12b,STGNPP,horizon_unit,hours,not_reported,no,mismatch
w10_guideline_fewshot_gemma3_12b,STGNPP,frequency_value,5,5,yes,exact
w10_guideline_fewshot_gemma3_12b,STGNPP,frequency_unit,minutes,minutes,yes,exact
w10_guideline_fewshot_gemma3_12b,STGNPP,graph_node_count_min,435,435,yes,exact
w10_guideline_fewshot_gemma3_12b,STGNPP,graph_node_count_max,573,573,yes,exact
w10_guideline_fewshot_gemma3_12b,STGNPP,node_unit,links,nodes,no,mismatch
w10_guideline_fewshot_gemma3_12b,STGNPP,graph_node_count_status,found,partial,no,mismatch
w10_guideline_fewshot_gemma3_12b,STGNPP,coding_status,partial,complete,no,mismatch
w10_guideline_fewshot_gemma3_12b,STGNPP,confidence,medium,high,no,mismatch
w10_guideline_fewshot_gemma3_12b,AI-Truck,year,2024,2023,no,mismatch
w10_guideline_fewshot_gemma3_12b,AI-Truck,venue_type,preprint,preprint,yes,exact
w10_guideline_fewshot_gemma3_12b,AI-Truck,domain_class,traffic,traffic,yes,exact
w10_guideline_fewshot_gemma3_12b,AI-Truck,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w10_guideline_fewshot_gemma3_12b,AI-Truck,target_class,multiple_targets,traffic_speed,no,mismatch
w10_guideline_fewshot_gemma3_12b,AI-Truck,dataset_family,chengdu_slag_truck,not_reported,no,set_mismatch
w10_guideline_fewshot_gemma3_12b,AI-Truck,has_public_code,not_reported,not_reported,yes,exact
w10_guideline_fewshot_gemma3_12b,AI-Truck,has_public_dataset,no,no,yes,exact
w10_guideline_fewshot_gemma3_12b,AI-Truck,horizon_type,single_horizon,single_horizon,yes,exact
w10_guideline_fewshot_gemma3_12b,AI-Truck,horizon_min_value,30,0,no,mismatch
w10_guideline_fewshot_gemma3_12b,AI-Truck,horizon_max_value,60,0,no,mismatch
w10_guideline_fewshot_gemma3_12b,AI-Truck,horizon_unit,minutes,hours,no,mismatch
w10_guideline_fewshot_gemma3_12b,AI-Truck,frequency_value,30,30,yes,exact
w10_guideline_fewshot_gemma3_12b,AI-Truck,frequency_unit,minutes,seconds,no,mismatch
w10_guideline_fewshot_gemma3_12b,AI-Truck,graph_node_count_min,255,14000,no,mismatch
w10_guideline_fewshot_gemma3_12b,AI-Truck,graph_node_count_max,255,14000,no,mismatch
w10_guideline_fewshot_gemma3_12b,AI-Truck,node_unit,nodes,stations,no,mismatch
w10_guideline_fewshot_gemma3_12b,AI-Truck,graph_node_count_status,partial,found,no,mismatch
w10_guideline_fewshot_gemma3_12b,AI-Truck,coding_status,partial,complete,no,mismatch
w10_guideline_fewshot_gemma3_12b,AI-Truck,confidence,medium,high,no,mismatch
w10_guideline_fewshot_gemma3_12b,COOL,year,2025,2024,no,mismatch
w10_guideline_fewshot_gemma3_12b,COOL,venue_type,preprint,preprint,yes,exact
w10_guideline_fewshot_gemma3_12b,COOL,domain_class,traffic,traffic,yes,exact
w10_guideline_fewshot_gemma3_12b,COOL,task_class,traffic_forecasting,traffic_forecasting,yes,exact
